cohort,instance,workflow_family,task_scale,cluster,scenario,deadline_factor,mode,variant,cost,algorithm_time_ms,valid,process_wall_seconds
primary,setting4_atacseq200_144_108_11_1_4,atacseq,atacseq200,large,4,2.0,without_ls,press,6636,9.0,True,0.414839
primary,setting4_atacseq200_144_108_11_1_4,atacseq,atacseq200,large,4,2.0,without_ls,pressR,10052,13.0,True,0.414839
primary,setting4_atacseq200_144_108_11_1_4,atacseq,atacseq200,large,4,2.0,without_ls,pressW,6228,8.0,True,0.414839
primary,setting4_atacseq200_144_108_11_1_4,atacseq,atacseq200,large,4,2.0,without_ls,pressWR,8942,13.0,True,0.414839
primary,setting4_atacseq200_144_108_11_1_4,atacseq,atacseq200,large,4,2.0,without_ls,slack,3216,9.0,True,0.414839
primary,setting4_atacseq200_144_108_11_1_4,atacseq,atacseq200,large,4,2.0,without_ls,slackR,6436,13.0,True,0.414839
primary,setting4_atacseq200_144_108_11_1_4,atacseq,atacseq200,large,4,2.0,without_ls,slackW,14085,8.0,True,0.414839
primary,setting4_atacseq200_144_108_11_1_4,atacseq,atacseq200,large,4,2.0,without_ls,slackWR,15429,13.0,True,0.414839
primary,setting4_atacseq200_144_162_17_1_4,atacseq,atacseq200,large,4,3.0,baseline,baseline,49269,3.0,True,0.046424
primary,setting4_atacseq200_144_162_17_1_4,atacseq,atacseq200,large,4,3.0,with_ls,press-LS,500,15.0,True,0.468773
primary,setting4_atacseq200_144_162_17_1_4,atacseq,atacseq200,large,4,3.0,with_ls,pressR-LS,600,22.0,True,0.468773
primary,setting4_atacseq200_144_162_17_1_4,atacseq,atacseq200,large,4,3.0,with_ls,pressW-LS,700,15.0,True,0.468773
primary,setting4_atacseq200_144_162_17_1_4,atacseq,atacseq200,large,4,3.0,with_ls,pressWR-LS,1900,21.0,True,0.468773
primary,setting4_atacseq200_144_162_17_1_4,atacseq,atacseq200,large,4,3.0,with_ls,slack-LS,302,16.0,True,0.468773
primary,setting4_atacseq200_144_162_17_1_4,atacseq,atacseq200,large,4,3.0,with_ls,slackR-LS,1800,24.0,True,0.468773
primary,setting4_atacseq200_144_162_17_1_4,atacseq,atacseq200,large,4,3.0,with_ls,slackW-LS,1306,16.0,True,0.468773
primary,setting4_atacseq200_144_162_17_1_4,atacseq,atacseq200,large,4,3.0,with_ls,slackWR-LS,2108,23.0,True,0.468773
primary,setting4_atacseq200_144_162_17_1_4,atacseq,atacseq200,large,4,3.0,without_ls,press,1700,9.0,True,0.431837
primary,setting4_atacseq200_144_162_17_1_4,atacseq,atacseq200,large,4,3.0,without_ls,pressR,600,17.0,True,0.431837
primary,setting4_atacseq200_144_162_17_1_4,atacseq,atacseq200,large,4,3.0,without_ls,pressW,800,9.0,True,0.431837
primary,setting4_atacseq200_144_162_17_1_4,atacseq,atacseq200,large,4,3.0,without_ls,pressWR,1900,17.0,True,0.431837
primary,setting4_atacseq200_144_162_17_1_4,atacseq,atacseq200,large,4,3.0,without_ls,slack,1104,10.0,True,0.431837
primary,setting4_atacseq200_144_162_17_1_4,atacseq,atacseq200,large,4,3.0,without_ls,slackR,1802,17.0,True,0.431837
primary,setting4_atacseq200_144_162_17_1_4,atacseq,atacseq200,large,4,3.0,without_ls,slackW,2308,9.0,True,0.431837
primary,setting4_atacseq200_144_162_17_1_4,atacseq,atacseq200,large,4,3.0,without_ls,slackWR,2112,17.0,True,0.431837
primary,setting4_atacseq200_144_54_6_1_4,atacseq,atacseq200,large,4,1.0,baseline,baseline,13459,3.0,True,0.046037
primary,setting4_atacseq200_144_54_6_1_4,atacseq,atacseq200,large,4,1.0,with_ls,press-LS,13119,11.0,True,0.420515
primary,setting4_atacseq200_144_54_6_1_4,atacseq,atacseq200,large,4,1.0,with_ls,pressR-LS,12990,14.0,True,0.420515
primary,setting4_atacseq200_144_54_6_1_4,atacseq,atacseq200,large,4,1.0,with_ls,pressW-LS,13098,11.0,True,0.420515
primary,setting4_atacseq200_144_54_6_1_4,atacseq,atacseq200,large,4,1.0,with_ls,pressWR-LS,12591,14.0,True,0.420515
primary,setting4_atacseq200_144_54_6_1_4,atacseq,atacseq200,large,4,1.0,with_ls,slack-LS,13609,12.0,True,0.420515
primary,setting4_atacseq200_144_54_6_1_4,atacseq,atacseq200,large,4,1.0,with_ls,slackR-LS,13306,14.0,True,0.420515
primary,setting4_atacseq200_144_54_6_1_4,atacseq,atacseq200,large,4,1.0,with_ls,slackW-LS,13306,12.0,True,0.420515
primary,setting4_atacseq200_144_54_6_1_4,atacseq,atacseq200,large,4,1.0,with_ls,slackWR-LS,13216,14.0,True,0.420515
primary,setting4_atacseq200_144_54_6_1_4,atacseq,atacseq200,large,4,1.0,without_ls,press,14743,8.0,True,0.396642
primary,setting4_atacseq200_144_54_6_1_4,atacseq,atacseq200,large,4,1.0,without_ls,pressR,13299,11.0,True,0.396642
primary,setting4_atacseq200_144_54_6_1_4,atacseq,atacseq200,large,4,1.0,without_ls,pressW,14635,8.0,True,0.396642
primary,setting4_atacseq200_144_54_6_1_4,atacseq,atacseq200,large,4,1.0,without_ls,pressWR,13308,10.0,True,0.396642
primary,setting4_atacseq200_144_54_6_1_4,atacseq,atacseq200,large,4,1.0,without_ls,slack,15427,9.0,True,0.396642
primary,setting4_atacseq200_144_54_6_1_4,atacseq,atacseq200,large,4,1.0,without_ls,slackR,13311,11.0,True,0.396642
primary,setting4_atacseq200_144_54_6_1_4,atacseq,atacseq200,large,4,1.0,without_ls,slackW,14531,8.0,True,0.396642
primary,setting4_atacseq200_144_54_6_1_4,atacseq,atacseq200,large,4,1.0,without_ls,slackWR,13529,10.0,True,0.396642
primary,setting4_atacseq200_144_81_9_1_4,atacseq,atacseq200,large,4,1.5,baseline,baseline,20180,3.0,True,0.046992
primary,setting4_atacseq200_144_81_9_1_4,atacseq,atacseq200,large,4,1.5,with_ls,press-LS,7521,13.0,True,0.432983
primary,setting4_atacseq200_144_81_9_1_4,atacseq,atacseq200,large,4,1.5,with_ls,pressR-LS,6822,17.0,True,0.432983
primary,setting4_atacseq200_144_81_9_1_4,atacseq,atacseq200,large,4,1.5,with_ls,pressW-LS,7531,12.0,True,0.432983
primary,setting4_atacseq200_144_81_9_1_4,atacseq,atacseq200,large,4,1.5,with_ls,pressWR-LS,6318,17.0,True,0.432983
primary,setting4_atacseq200_144_81_9_1_4,atacseq,atacseq200,large,4,1.5,with_ls,slack-LS,5813,13.0,True,0.432983
primary,setting4_atacseq200_144_81_9_1_4,atacseq,atacseq200,large,4,1.5,with_ls,slackR-LS,5110,18.0,True,0.432983
primary,setting4_atacseq200_144_81_9_1_4,atacseq,atacseq200,large,4,1.5,with_ls,slackW-LS,2007,13.0,True,0.432983
primary,setting4_atacseq200_144_81_9_1_4,atacseq,atacseq200,large,4,1.5,with_ls,slackWR-LS,2312,17.0,True,0.432983
primary,setting4_atacseq200_144_81_9_1_4,atacseq,atacseq200,large,4,1.5,without_ls,press,7925,8.0,True,0.407974
primary,setting4_atacseq200_144_81_9_1_4,atacseq,atacseq200,large,4,1.5,without_ls,pressR,7725,12.0,True,0.407974
primary,setting4_atacseq200_144_81_9_1_4,atacseq,atacseq200,large,4,1.5,without_ls,pressW,7851,8.0,True,0.407974
primary,setting4_atacseq200_144_81_9_1_4,atacseq,atacseq200,large,4,1.5,without_ls,pressWR,7728,12.0,True,0.407974
primary,setting4_atacseq200_144_81_9_1_4,atacseq,atacseq200,large,4,1.5,without_ls,slack,6413,9.0,True,0.407974
primary,setting4_atacseq200_144_81_9_1_4,atacseq,atacseq200,large,4,1.5,without_ls,slackR,7024,12.0,True,0.407974
primary,setting4_atacseq200_144_81_9_1_4,atacseq,atacseq200,large,4,1.5,without_ls,slackW,2543,8.0,True,0.407974
primary,setting4_atacseq200_144_81_9_1_4,atacseq,atacseq200,large,4,1.5,without_ls,slackWR,2830,12.0,True,0.407974
primary,setting4_atacseq200_72_110_11_1_4,atacseq,atacseq200,small,4,2.0,baseline,baseline,45351,1.0,True,0.03995
primary,setting4_atacseq200_72_110_11_1_4,atacseq,atacseq200,small,4,2.0,with_ls,press-LS,2810,9.0,True,0.378211
primary,setting4_atacseq200_72_110_11_1_4,atacseq,atacseq200,small,4,2.0,with_ls,pressR-LS,7776,14.0,True,0.378211
primary,setting4_atacseq200_72_110_11_1_4,atacseq,atacseq200,small,4,2.0,with_ls,pressW-LS,3762,10.0,True,0.378211
primary,setting4_atacseq200_72_110_11_1_4,atacseq,atacseq200,small,4,2.0,with_ls,pressWR-LS,9700,14.0,True,0.378211
primary,setting4_atacseq200_72_110_11_1_4,atacseq,atacseq200,small,4,2.0,with_ls,slack-LS,2562,10.0,True,0.378211
primary,setting4_atacseq200_72_110_11_1_4,atacseq,atacseq200,small,4,2.0,with_ls,slackR-LS,4572,15.0,True,0.378211
primary,setting4_atacseq200_72_110_11_1_4,atacseq,atacseq200,small,4,2.0,with_ls,slackW-LS,5183,10.0,True,0.378211
primary,setting4_atacseq200_72_110_11_1_4,atacseq,atacseq200,small,4,2.0,with_ls,slackWR-LS,6609,15.0,True,0.378211
primary,setting4_atacseq200_72_110_11_1_4,atacseq,atacseq200,small,4,2.0,without_ls,press,3012,6.0,True,0.358223
primary,setting4_atacseq200_72_110_11_1_4,atacseq,atacseq200,small,4,2.0,without_ls,pressR,8618,11.0,True,0.358223
primary,setting4_atacseq200_72_110_11_1_4,atacseq,atacseq200,small,4,2.0,without_ls,pressW,3964,7.0,True,0.358223
primary,setting4_atacseq200_72_110_11_1_4,atacseq,atacseq200,small,4,2.0,without_ls,pressWR,10780,11.0,True,0.358223
primary,setting4_atacseq200_72_110_11_1_4,atacseq,atacseq200,small,4,2.0,without_ls,slack,3382,7.0,True,0.358223
primary,setting4_atacseq200_72_110_11_1_4,atacseq,atacseq200,small,4,2.0,without_ls,slackR,5442,12.0,True,0.358223
primary,setting4_atacseq200_72_110_11_1_4,atacseq,atacseq200,small,4,2.0,without_ls,slackW,6067,6.0,True,0.358223
primary,setting4_atacseq200_72_110_11_1_4,atacseq,atacseq200,small,4,2.0,without_ls,slackWR,7789,11.0,True,0.358223
primary,setting4_atacseq200_72_165_17_1_4,atacseq,atacseq200,small,4,3.0,baseline,baseline,54399,1.0,True,0.03992
primary,setting4_atacseq200_72_165_17_1_4,atacseq,atacseq200,small,4,3.0,with_ls,press-LS,5310,11.0,True,0.402251
primary,setting4_atacseq200_72_165_17_1_4,atacseq,atacseq200,small,4,3.0,with_ls,pressR-LS,6812,18.0,True,0.402251
primary,setting4_atacseq200_72_165_17_1_4,atacseq,atacseq200,small,4,3.0,with_ls,pressW-LS,7135,11.0,True,0.402251
primary,setting4_atacseq200_72_165_17_1_4,atacseq,atacseq200,small,4,3.0,with_ls,pressWR-LS,8845,18.0,True,0.402251
primary,setting4_atacseq200_72_165_17_1_4,atacseq,atacseq200,small,4,3.0,with_ls,slack-LS,1004,10.0,True,0.402251
primary,setting4_atacseq200_72_165_17_1_4,atacseq,atacseq200,small,4,3.0,with_ls,slackR-LS,2201,18.0,True,0.402251
primary,setting4_atacseq200_72_165_17_1_4,atacseq,atacseq200,small,4,3.0,with_ls,slackW-LS,25113,14.0,True,0.402251
primary,setting4_atacseq200_72_165_17_1_4,atacseq,atacseq200,small,4,3.0,with_ls,slackWR-LS,28121,18.0,True,0.402251
primary,setting4_atacseq200_72_165_17_1_4,atacseq,atacseq200,small,4,3.0,without_ls,press,6396,6.0,True,0.372853
primary,setting4_atacseq200_72_165_17_1_4,atacseq,atacseq200,small,4,3.0,without_ls,pressR,7188,14.0,True,0.372853
primary,setting4_atacseq200_72_165_17_1_4,atacseq,atacseq200,small,4,3.0,without_ls,pressW,8405,7.0,True,0.372853
primary,setting4_atacseq200_72_165_17_1_4,atacseq,atacseq200,small,4,3.0,without_ls,pressWR,9204,14.0,True,0.372853
primary,setting4_atacseq200_72_165_17_1_4,atacseq,atacseq200,small,4,3.0,without_ls,slack,1914,7.0,True,0.372853
primary,setting4_atacseq200_72_165_17_1_4,atacseq,atacseq200,small,4,3.0,without_ls,slackR,2877,15.0,True,0.372853
primary,setting4_atacseq200_72_165_17_1_4,atacseq,atacseq200,small,4,3.0,without_ls,slackW,27011,7.0,True,0.372853
primary,setting4_atacseq200_72_165_17_1_4,atacseq,atacseq200,small,4,3.0,without_ls,slackWR,28565,14.0,True,0.372853
primary,setting4_atacseq200_72_55_6_1_4,atacseq,atacseq200,small,4,1.0,baseline,baseline,15704,1.0,True,0.040328
primary,setting4_atacseq200_72_55_6_1_4,atacseq,atacseq200,small,4,1.0,with_ls,press-LS,15037,8.0,True,0.360767
primary,setting4_atacseq200_72_55_6_1_4,atacseq,atacseq200,small,4,1.0,with_ls,pressR-LS,15124,11.0,True,0.360767
primary,setting4_atacseq200_72_55_6_1_4,atacseq,atacseq200,small,4,1.0,with_ls,pressW-LS,15047,8.0,True,0.360767
primary,setting4_atacseq200_72_55_6_1_4,atacseq,atacseq200,small,4,1.0,with_ls,pressWR-LS,15215,11.0,True,0.360767
primary,setting4_atacseq200_72_55_6_1_4,atacseq,atacseq200,small,4,1.0,with_ls,slack-LS,15406,9.0,True,0.360767
primary,setting4_atacseq200_72_55_6_1_4,atacseq,atacseq200,small,4,1.0,with_ls,slackR-LS,15205,12.0,True,0.360767
primary,setting4_atacseq200_72_55_6_1_4,atacseq,atacseq200,small,4,1.0,with_ls,slackW-LS,14751,8.0,True,0.360767
primary,setting4_atacseq200_72_55_6_1_4,atacseq,atacseq200,small,4,1.0,with_ls,slackWR-LS,15038,11.0,True,0.360767
primary,setting4_atacseq200_72_55_6_1_4,atacseq,atacseq200,small,4,1.0,without_ls,press,17085,6.0,True,0.347503
primary,setting4_atacseq200_72_55_6_1_4,atacseq,atacseq200,small,4,1.0,without_ls,pressR,16604,8.0,True,0.347503
primary,setting4_atacseq200_72_55_6_1_4,atacseq,atacseq200,small,4,1.0,without_ls,pressW,17219,7.0,True,0.347503
primary,setting4_atacseq200_72_55_6_1_4,atacseq,atacseq200,small,4,1.0,without_ls,pressWR,16463,8.0,True,0.347503
primary,setting4_atacseq200_72_55_6_1_4,atacseq,atacseq200,small,4,1.0,without_ls,slack,17800,7.0,True,0.347503
primary,setting4_atacseq200_72_55_6_1_4,atacseq,atacseq200,small,4,1.0,without_ls,slackR,16371,9.0,True,0.347503
primary,setting4_atacseq200_72_55_6_1_4,atacseq,atacseq200,small,4,1.0,without_ls,slackW,17379,6.0,True,0.347503
primary,setting4_atacseq200_72_55_6_1_4,atacseq,atacseq200,small,4,1.0,without_ls,slackWR,16140,8.0,True,0.347503
primary,setting4_atacseq200_72_83_9_1_4,atacseq,atacseq200,small,4,1.5,baseline,baseline,35250,1.0,True,0.04014
primary,setting4_atacseq200_72_83_9_1_4,atacseq,atacseq200,small,4,1.5,with_ls,press-LS,14298,11.0,True,0.377004
primary,setting4_atacseq200_72_83_9_1_4,atacseq,atacseq200,small,4,1.5,with_ls,pressR-LS,14580,14.0,True,0.377004
primary,setting4_atacseq200_72_83_9_1_4,atacseq,atacseq200,small,4,1.5,with_ls,pressW-LS,12912,9.0,True,0.377004
primary,setting4_atacseq200_72_83_9_1_4,atacseq,atacseq200,small,4,1.5,with_ls,pressWR-LS,14592,13.0,True,0.377004
primary,setting4_atacseq200_72_83_9_1_4,atacseq,atacseq200,small,4,1.5,with_ls,slack-LS,9063,11.0,True,0.377004
primary,setting4_atacseq200_72_83_9_1_4,atacseq,atacseq200,small,4,1.5,with_ls,slackR-LS,8952,14.0,True,0.377004
primary,setting4_atacseq200_72_83_9_1_4,atacseq,atacseq200,small,4,1.5,with_ls,slackW-LS,8242,10.0,True,0.377004
primary,setting4_atacseq200_72_83_9_1_4,atacseq,atacseq200,small,4,1.5,with_ls,slackWR-LS,7533,12.0,True,0.377004
primary,setting4_atacseq200_72_83_9_1_4,atacseq,atacseq200,small,4,1.5,without_ls,press,16100,6.0,True,0.354858
primary,setting4_atacseq200_72_83_9_1_4,atacseq,atacseq200,small,4,1.5,without_ls,pressR,16158,10.0,True,0.354858
primary,setting4_atacseq200_72_83_9_1_4,atacseq,atacseq200,small,4,1.5,without_ls,pressW,14320,6.0,True,0.354858
primary,setting4_atacseq200_72_83_9_1_4,atacseq,atacseq200,small,4,1.5,without_ls,pressWR,16248,10.0,True,0.354858
primary,setting4_atacseq200_72_83_9_1_4,atacseq,atacseq200,small,4,1.5,without_ls,slack,12083,7.0,True,0.354858
primary,setting4_atacseq200_72_83_9_1_4,atacseq,atacseq200,small,4,1.5,without_ls,slackR,10109,11.0,True,0.354858
primary,setting4_atacseq200_72_83_9_1_4,atacseq,atacseq200,small,4,1.5,without_ls,slackW,9019,6.0,True,0.354858
primary,setting4_atacseq200_72_83_9_1_4,atacseq,atacseq200,small,4,1.5,without_ls,slackWR,8350,10.0,True,0.354858
primary,setting4_bacass_144_21_3_1_4,bacass,bacass,large,4,1.0,baseline,baseline,404,2.0,True,0.01437
primary,setting4_bacass_144_21_3_1_4,bacass,bacass,large,4,1.0,with_ls,press-LS,404,3.0,True,0.093836
primary,setting4_bacass_144_21_3_1_4,bacass,bacass,large,4,1.0,with_ls,pressR-LS,404,4.0,True,0.093836
primary,setting4_bacass_144_21_3_1_4,bacass,bacass,large,4,1.0,with_ls,pressW-LS,404,3.0,True,0.093836
primary,setting4_bacass_144_21_3_1_4,bacass,bacass,large,4,1.0,with_ls,pressWR-LS,404,4.0,True,0.093836
primary,setting4_bacass_144_21_3_1_4,bacass,bacass,large,4,1.0,with_ls,slack-LS,404,3.0,True,0.093836
primary,setting4_bacass_144_21_3_1_4,bacass,bacass,large,4,1.0,with_ls,slackR-LS,404,4.0,True,0.093836
primary,setting4_bacass_144_21_3_1_4,bacass,bacass,large,4,1.0,with_ls,slackW-LS,404,3.0,True,0.093836
primary,setting4_bacass_144_21_3_1_4,bacass,bacass,large,4,1.0,with_ls,slackWR-LS,404,3.0,True,0.093836
primary,setting4_bacass_144_21_3_1_4,bacass,bacass,large,4,1.0,without_ls,press,704,2.0,True,0.083954
primary,setting4_bacass_144_21_3_1_4,bacass,bacass,large,4,1.0,without_ls,pressR,408,1.0,True,0.083954
primary,setting4_bacass_144_21_3_1_4,bacass,bacass,large,4,1.0,without_ls,pressW,504,2.0,True,0.083954
primary,setting4_bacass_144_21_3_1_4,bacass,bacass,large,4,1.0,without_ls,pressWR,412,2.0,True,0.083954
primary,setting4_bacass_144_21_3_1_4,bacass,bacass,large,4,1.0,without_ls,slack,408,2.0,True,0.083954
primary,setting4_bacass_144_21_3_1_4,bacass,bacass,large,4,1.0,without_ls,slackR,406,2.0,True,0.083954
primary,setting4_bacass_144_21_3_1_4,bacass,bacass,large,4,1.0,without_ls,slackW,704,2.0,True,0.083954
primary,setting4_bacass_144_21_3_1_4,bacass,bacass,large,4,1.0,without_ls,slackWR,604,2.0,True,0.083954
primary,setting4_bacass_144_32_4_1_4,bacass,bacass,large,4,1.5,baseline,baseline,818,2.0,True,0.014079
primary,setting4_bacass_144_32_4_1_4,bacass,bacass,large,4,1.5,with_ls,press-LS,404,3.0,True,0.095918
primary,setting4_bacass_144_32_4_1_4,bacass,bacass,large,4,1.5,with_ls,pressR-LS,102,3.0,True,0.095918
primary,setting4_bacass_144_32_4_1_4,bacass,bacass,large,4,1.5,with_ls,pressW-LS,506,3.0,True,0.095918
primary,setting4_bacass_144_32_4_1_4,bacass,bacass,large,4,1.5,with_ls,pressWR-LS,102,4.0,True,0.095918
primary,setting4_bacass_144_32_4_1_4,bacass,bacass,large,4,1.5,with_ls,slack-LS,708,3.0,True,0.095918
primary,setting4_bacass_144_32_4_1_4,bacass,bacass,large,4,1.5,with_ls,slackR-LS,508,4.0,True,0.095918
primary,setting4_bacass_144_32_4_1_4,bacass,bacass,large,4,1.5,with_ls,slackW-LS,708,3.0,True,0.095918
primary,setting4_bacass_144_32_4_1_4,bacass,bacass,large,4,1.5,with_ls,slackWR-LS,508,3.0,True,0.095918
primary,setting4_bacass_144_32_4_1_4,bacass,bacass,large,4,1.5,without_ls,press,608,2.0,True,0.082709
primary,setting4_bacass_144_32_4_1_4,bacass,bacass,large,4,1.5,without_ls,pressR,506,1.0,True,0.082709
primary,setting4_bacass_144_32_4_1_4,bacass,bacass,large,4,1.5,without_ls,pressW,606,2.0,True,0.082709
primary,setting4_bacass_144_32_4_1_4,bacass,bacass,large,4,1.5,without_ls,pressWR,602,2.0,True,0.082709
primary,setting4_bacass_144_32_4_1_4,bacass,bacass,large,4,1.5,without_ls,slack,1108,2.0,True,0.082709
primary,setting4_bacass_144_32_4_1_4,bacass,bacass,large,4,1.5,without_ls,slackR,808,2.0,True,0.082709
primary,setting4_bacass_144_32_4_1_4,bacass,bacass,large,4,1.5,without_ls,slackW,1108,2.0,True,0.082709
primary,setting4_bacass_144_32_4_1_4,bacass,bacass,large,4,1.5,without_ls,slackWR,808,2.0,True,0.082709
primary,setting4_bacass_144_42_5_1_4,bacass,bacass,large,4,2.0,baseline,baseline,1513,2.0,True,0.014776
primary,setting4_bacass_144_42_5_1_4,bacass,bacass,large,4,2.0,with_ls,press-LS,0,2.0,True,0.094668
primary,setting4_bacass_144_42_5_1_4,bacass,bacass,large,4,2.0,with_ls,pressR-LS,0,3.0,True,0.094668
primary,setting4_bacass_144_42_5_1_4,bacass,bacass,large,4,2.0,with_ls,pressW-LS,2,4.0,True,0.094668
primary,setting4_bacass_144_42_5_1_4,bacass,bacass,large,4,2.0,with_ls,pressWR-LS,0,4.0,True,0.094668
primary,setting4_bacass_144_42_5_1_4,bacass,bacass,large,4,2.0,with_ls,slack-LS,0,3.0,True,0.094668
primary,setting4_bacass_144_42_5_1_4,bacass,bacass,large,4,2.0,with_ls,slackR-LS,0,4.0,True,0.094668
primary,setting4_bacass_144_42_5_1_4,bacass,bacass,large,4,2.0,with_ls,slackW-LS,0,3.0,True,0.094668
primary,setting4_bacass_144_42_5_1_4,bacass,bacass,large,4,2.0,with_ls,slackWR-LS,0,3.0,True,0.094668
primary,setting4_bacass_144_42_5_1_4,bacass,bacass,large,4,2.0,without_ls,press,208,2.0,True,0.084245
primary,setting4_bacass_144_42_5_1_4,bacass,bacass,large,4,2.0,without_ls,pressR,0,2.0,True,0.084245
primary,setting4_bacass_144_42_5_1_4,bacass,bacass,large,4,2.0,without_ls,pressW,208,1.0,True,0.084245
primary,setting4_bacass_144_42_5_1_4,bacass,bacass,large,4,2.0,without_ls,pressWR,0,2.0,True,0.084245
primary,setting4_bacass_144_42_5_1_4,bacass,bacass,large,4,2.0,without_ls,slack,400,2.0,True,0.084245
primary,setting4_bacass_144_42_5_1_4,bacass,bacass,large,4,2.0,without_ls,slackR,200,2.0,True,0.084245
primary,setting4_bacass_144_42_5_1_4,bacass,bacass,large,4,2.0,without_ls,slackW,0,2.0,True,0.084245
primary,setting4_bacass_144_42_5_1_4,bacass,bacass,large,4,2.0,without_ls,slackWR,0,1.0,True,0.084245
primary,setting4_bacass_144_63_7_1_4,bacass,bacass,large,4,3.0,baseline,baseline,1614,2.0,True,0.014621
primary,setting4_bacass_144_63_7_1_4,bacass,bacass,large,4,3.0,with_ls,press-LS,0,2.0,True,0.095047
primary,setting4_bacass_144_63_7_1_4,bacass,bacass,large,4,3.0,with_ls,pressR-LS,0,3.0,True,0.095047
primary,setting4_bacass_144_63_7_1_4,bacass,bacass,large,4,3.0,with_ls,pressW-LS,0,3.0,True,0.095047
primary,setting4_bacass_144_63_7_1_4,bacass,bacass,large,4,3.0,with_ls,pressWR-LS,0,3.0,True,0.095047
primary,setting4_bacass_144_63_7_1_4,bacass,bacass,large,4,3.0,with_ls,slack-LS,0,3.0,True,0.095047
primary,setting4_bacass_144_63_7_1_4,bacass,bacass,large,4,3.0,with_ls,slackR-LS,0,4.0,True,0.095047
primary,setting4_bacass_144_63_7_1_4,bacass,bacass,large,4,3.0,with_ls,slackW-LS,0,2.0,True,0.095047
